,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
123330,제닉,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260825,256591496000,32200,461249,14192198575,12.78,12.98,33.33,63.2,46.03,10.65,42600,15920,-24.41,102.26,7968680,7968680,0,5071565,63.64,201983,2.53,7968680,2.53,20260610,898,146,189,16.26,2365.0,2.86,13.62,-12.05,65.17,-10.53,0.0,-45.85,-1.13,2025/12,D,782,56.71,150,150.0,19.18,59.57,189,148.68,565,47.91,410,155,-3.12,37.73,1009.64,,,,39.89,59.77,2370.64,133.27,9.47,4.05,,,,2026/12(E),,,,1179,50.77,230,19.51,53.33,1.72,,nan,,,,,,3.0,,2953.95,10.9,0.03,,,,,20260821,,기타 화학제품 제조업,44.88,"하이드로겔 마스크 팩, 기타화장품",20110803,0.654
004360,세방,kospi,G20,산업재,WI260,운송,20260825,255384456080,13380,29918,397438110,1.06,0.6,2.14,-4.77,-19.83,-1.25,16690,12900,-19.83,3.72,19115603,19115603,3689250,9701295,50.75,2408806,12.6,19115603,12.6,20260610,12161,235,570,1.93,2495.0,0.21,5.36,-0.18,-7.87,-35.51,-30.71,-30.09,-30.1,2025/12,D,12418,-9.58,273,11.43,2.2,23.6,656,-23.27,14960,1.06,12086,2874,-16.86,23.78,10480.48,2.08,8.74,28.91,4.41,5.61,2863.25,-22.9,4.68,0.25,300.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,도로 화물 운송업,11.38,"도로운송,항만하역,창고,지게차 임대",19770519,0.406
018000,유니슨,kosdaq,G10,에너지,WI100,에너지,20260825,254567816604,980,1413095,1367198093,2.73,-0.71,17.51,-2.0,-17.16,-2.0,1865,885,-47.45,10.73,259498284,259498284,0,235821590,90.88,3390881,1.31,259498284,1.31,20260610,380,-104,-220,-27.37,-109.0,6.7,-8.99,,-37.7,적자지속,적자지속,적자지속,적자지속,2025/12,D,403,56.81,-95,적자지속,-23.57,적자지속,-209,적자지속,2558,2.73,1057,1501,-17.89,141.94,,,,,-8.27,-24.28,,적자지속,,2.08,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,일반 목적용 기계 제조업,105.67,"풍력발전기, 풍력타워",19960110,0.675
461300,아이스크림미디어,kosdaq,G25,경기관련소비재,WI332,교육,20260825,253744744990,19010,50633,947814005,2.92,8.69,17.27,7.28,18.89,1.01,26300,14380,-27.72,32.2,13333933,13323933,0,4623815,34.7,933629,7.0,13333933,7.0,20260610,1979,629,492,31.78,3718.0,1.28,5.11,,15.04,적자지속,적자지속,적자지속,적자지속,2025/12,B,1959,28.71,618,34.06,31.55,4.16,492,58.2,2668,19.69,2044,624,57.58,30.51,3122.91,8.93,42.01,35.39,20.08,25.36,3724.77,37.28,4.36,1.01,1554.0,110.57,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,145.81,"교육출판, 커머스, 연수",20240830,0.364
003070,코오롱글로벌,kospi,G20,산업재,WI220,건설,20260825,253476871230,9990,18538,182599695,2.25,-0.6,11.87,-0.1,-4.4,7.88,12450,8600,-19.76,16.16,25423959,25423959,740737,4158899,16.36,263904,1.04,25423959,1.04,20260610,26716,161,-1526,0.6,-6731.0,0.09,-1.48,,-1.99,129.17,흑자전환,134.23,흑자전환,2025/12,D,26844,-7.82,37,흑자전환,0.14,흑자전환,-2004,적자전환,29583,8.34,6844,22739,7.06,332.25,433.77,4.41,32.09,,-7.04,-29.22,,적자전환,,0.32,400.0,0.0,,2026/12(E),,,,30250,12.69,1190,3.93,3116.22,2707.14,,nan,,,,,,흑자전환,,3115.11,3.21,-0.05,,,,,20260821,,토목 건설업,99.43,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",19780915,0.417
136490,선진,kospi,G30,필수소비재,WI400,필수소비재,20260825,252777190520,10640,81772,866924715,1.53,4.11,9.8,3.5,-18.9,-3.62,14900,9040,-28.59,17.7,23779604,23779604,0,11874395,49.94,1821677,7.66,23779604,7.66,20260610,19725,1844,1205,9.35,4742.0,0.13,2.24,-0.16,16.83,9.25,-12.28,-6.49,-14.18,2025/12,D,18957,12.75,1792,44.4,9.45,28.05,1260,1809.09,13617,6.03,5821,7797,-5.02,133.95,4635.6,2.06,3.77,-89.54,9.53,23.5,5010.93,2074.78,1.83,0.39,200.0,100.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,동물용 사료 및 조제식품 제조업,42.52,조제동물사료,20110216,0.585
023410,유진기업,kosdaq,G20,산업재,WI220,건설,20260825,252419967695,3265,175900,566067173,0.62,-3.55,0.0,-10.43,-35.35,-5.77,5090,3265,-35.85,0.0,77310863,77310863,0,38301074,49.54,3939348,5.1,77310863,5.1,20260610,13847,531,310,3.83,590.0,0.18,5.53,0.01,18.38,흑자전환,676.83,흑자전환,583.06,2025/12,D,13327,-4.35,324,-41.09,2.43,-38.48,-245,적자지속,23696,-0.22,10502,13194,-2.14,125.63,2294.1,4.95,,,-1.03,-1.16,,적자지속,,0.28,180.0,5.88,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"시멘트, 석회, 플라스터 및 그 제품 제조업",54.2,레미콘,19941007,0.513
091580,상신이디피,kosdaq,G45,IT,WI630,IT가전,20260825,250970363770,18790,229799,4259305910,-0.27,3.93,28.52,-17.95,13.47,95.73,30700,7610,-38.79,146.91,13328219,13328219,0,9504673,71.31,1088945,8.17,13328219,8.17,20260610,2654,170,85,6.41,631.0,0.95,29.78,,26.89,흑자전환,흑자전환,흑자전환,흑자전환,2025/12,D,2501,2.04,87,흑자전환,3.48,흑자전환,20,233.33,3358,5.63,1601,1757,7.33,109.73,2210.48,0.76,66.64,-70.22,0.62,1.28,150.9,221.28,111.33,1.4,100.0,0.0,4.0,2026/12(E),35000.0,-46.31,4.0,3451,37.98,291,8.43,234.48,142.24,214,970.0,3614,7.62,1879,6.94,1608.0,964.9,11.69,1944.44,9.66,0.2,107.0,7.0,6.66,-90.01,20260821,,일차전지 및 이차전지 제조업,,2차전지부품,20070523,0.917
047920,HLB제약,kosdaq,G35,건강관리,WI410,건강관리,20260825,250915073400,7630,65464,488918015,0.66,-12.7,-15.41,-41.76,-52.25,-43.48,20900,7630,-63.49,0.0,32799356,32799356,0,25942284,79.09,0,0.0,32799356,0.0,20260610,2366,0,37,0.0,114.0,1.06,66.93,-1.21,89.88,-50.0,-56.25,-73.7,-55.1,2025/12,D,2056,49.96,11,-26.67,0.54,-50.46,46,130.0,1707,8.11,1251,455,9.64,36.38,663.15,,,,2.78,3.79,140.88,120.31,78.65,2.9,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자연과학 및 공학 연구개발업,,"씨트리시메티딘정, 로자틴정",20151221,0.664
003200,일신방직,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260825,249575200000,10880,11003,118566460,0.28,-0.82,8.8,-0.55,-24.44,7.62,16000,9620,-32.0,13.1,22960000,22960000,0,9782507,42.61,2470822,10.76,22960000,10.76,20260610,5213,126,189,2.42,796.0,0.48,13.67,-0.17,3.01,7.14,-78.95,4.39,-79.46,2025/12,D,5172,-1.24,124,36.26,2.4,37.93,339,16.9,11207,0.44,9496,1711,-17.78,18.01,7734.84,3.22,27.09,68.68,3.03,3.67,1446.26,19.72,7.35,0.26,400.0,100.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,방적 및 가공사 제조업,9.1,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",19730523,0.466
298690,에어부산,kospi,G20,산업재,WI260,운송,20260825,249259754160,1539,68815,105726833,-2.16,6.28,3.64,-19.13,-25.47,-23.24,2265,1539,-32.05,0.0,162914872,116640000,0,67639289,57.99,1461644,0.9,81441145,1.79,20260610,8408,-142,-704,-1.69,-603.0,0.3,-2.55,,3.25,-24.38,적자전환,-26.75,적자전환,2025/12,B,8326,-17.3,-45,적자전환,-0.54,적자전환,-221,적자전환,14524,2.45,1612,12912,0.99,801.0,38.8,,,,-1.54,-14.71,,적자전환,,1.14,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,항공 여객 운송업,11.38,항공 여객 및 화물 운송,20181227,0.282
007160,사조산업,kospi,G30,필수소비재,WI400,필수소비재,20260825,247000000000,49350,1016,49929800,0.41,-1.5,5.0,1.96,-24.08,0.71,72200,41500,-31.65,18.92,5000000,5000000,0,1620545,32.41,55700,1.11,5000000,1.11,20260610,6945,270,-612,3.89,-8969.0,0.36,-5.5,,-7.55,-56.88,적자전환,-53.34,적자전환,2025/12,D,7062,11.18,332,흑자전환,4.7,흑자전환,-428,적자전환,12532,2.99,6362,6171,11.55,96.99,2038.11,0.37,,,-3.47,-5.37,,적자전환,,0.39,200.0,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,수산물 가공 및 저장 처리업,42.52,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매",19890725,0.56
108860,셀바스AI,kosdaq,G35,건강관리,WI410,건강관리,20260825,246808624300,9180,247353,2199866985,-2.34,-1.5,34.01,-15.78,-25.73,-30.77,16750,8430,-45.19,8.9,26914790,26914790,0,23799802,88.43,132874,0.49,26914790,0.49,20260610,1149,15,-7,1.31,-179.0,2.15,-51.28,,0.76,적자지속,nan,적자지속,흑자전환,2025/12,D,1148,2.04,15,87.5,1.31,84.51,-43,적자지속,3071,-1.6,2599,472,-4.07,18.16,718.08,,,,-1.4,-5.2,,적자지속,,2.25,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,145.81,인공지능 솔루션 등,20091210,0.951
001790,대한제당,kospi,G30,필수소비재,WI400,필수소비재,20260825,246651876900,2845,260481,739365510,1.25,2.89,9.21,5.76,-3.56,-3.4,3350,2375,-15.07,19.79,86241915,86241915,6482760,41512720,48.14,0,0.0,86241915,0.0,20260610,13420,538,-895,4.01,-932.0,0.18,-3.05,0.04,-4.34,-33.73,-75.71,-30.56,-75.62,2025/12,D,13563,-1.27,566,52.97,4.17,55.02,-603,적자전환,12553,1.77,4839,7713,14.37,159.38,923.99,4.25,52.51,65.44,-4.85,-11.61,,적자전환,,0.47,120.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"곡물가공품, 전분 및 전분제품 제조업",42.52,"제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대",19681227,0.153
060720,KH바텍,kosdaq,G45,IT,WI610,IT하드웨어,20260825,246482171220,10420,116977,1178983250,3.68,-4.67,6.44,-22.41,-35.12,-12.44,19120,10100,-45.5,3.17,23677442,23677442,0,16619439,70.19,1739747,7.35,23677442,7.35,20260610,4185,298,155,7.12,654.0,0.59,15.93,-0.17,-10.41,-54.05,-94.23,-48.67,-94.55,2025/12,D,4249,36.62,318,45.21,7.48,6.25,204,-4.23,4042,4.42,2757,1285,2.96,46.61,2432.03,3.26,42.36,15.49,5.15,7.55,860.91,-4.33,12.15,0.83,365.0,10.61,4.0,2026/12(E),18000.0,-42.11,4.0,4381,3.11,320,7.3,0.63,-2.41,227,11.27,4196,3.81,1315,2.33,953.0,10.69,10.93,1112.77,9.36,0.07,365.0,0.0,38.07,-10.13,20260821,,전자부품 제조업,,"휴대폰부품(SHIELD, BRACKET)",20020521,1.073
094480,갤럭시아머니트리,kosdaq,G45,IT,WI602,IT서비스,20260825,246363382640,6270,4140639,26177376940,5.2,23.91,25.4,-9.13,-40.96,-42.27,14460,5410,-56.64,15.9,39229838,39229838,0,17790322,45.35,1049476,2.68,39229838,2.68,20260610,1336,185,84,13.85,214.0,1.84,29.3,5.47,12.5,0.0,4.55,-11.06,5.36,2025/12,D,1297,0.7,184,39.39,14.19,38.44,82,1266.67,3990,9.43,1184,2805,11.09,236.9,507.09,0.49,21.53,-92.68,2.15,7.16,211.55,909.52,27.89,1.94,45.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,145.81,전자결제,20070720,1.051
481070,에이유브랜즈,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260825,246336997500,17120,5528,94994030,-3.6,-3.06,0.47,12.93,-20.92,-2.95,27400,10840,-37.52,57.93,14330250,14330250,0,5675921,39.61,280912,1.96,14330250,1.96,20260610,706,113,114,16.01,755.0,3.49,22.68,0.09,137.18,150.0,385.71,5.36,254.24,2025/12,D,600,34.53,101,-18.55,16.83,-39.46,88,-12.87,1014,126.34,717,297,143.44,41.34,4738.11,,,,11.99,16.83,615.04,-23.79,20.08,2.55,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"섬유, 의복, 신발 및 가죽제품 소매업",28.95,"레인부츠, 스니커즈, 겨울화, 패션잡화 등",20250403,0.509
005680,삼영전자,kospi,G45,IT,WI630,IT가전,20260825,246200000000,12350,15848,191203735,0.98,-7.21,-6.44,-26.05,-3.36,19.21,16700,10110,-26.05,22.16,20000000,20000000,0,8397199,41.99,8043516,40.22,20000000,40.22,20260610,1486,81,40,5.45,201.0,1.66,61.44,-2.56,-2.97,-36.36,-23.91,-34.39,-24.02,2025/12,D,1497,-8.16,92,26.03,6.15,37.28,52,-53.15,5638,1.17,5400,237,-8.49,4.39,5396.21,2.85,115.38,113.47,0.92,0.96,256.06,-53.87,49.09,0.46,300.0,0.0,4.0,2026/12(E),17000.0,-27.35,1.0,1477,-1.34,94,6.36,2.17,3.41,163,213.46,5604,-0.6,190,-19.83,815.0,218.36,15.15,830.25,14.88,0.47,300.0,0.0,36.81,-68.1,20260821,,전자부품 제조업,42.27,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",19761228,0.358
394280,오픈엣지테크놀로지,kosdaq,G45,IT,WI620,반도체,20260825,243968867800,9240,63122,562513325,2.78,1.32,-5.71,-48.98,-42.07,-22.42,21800,9240,-57.61,0.0,26346530,26346530,1145278,21989392,83.46,740233,2.81,26346530,2.81,20260610,140,-314,-328,-224.29,-1303.0,17.43,-7.09,,-43.75,적자지속,적자지속,적자지속,적자지속,2025/12,D,161,5.23,-289,적자지속,-179.5,적자지속,-301,적자지속,475,-45.21,171,305,17.31,178.54,582.52,,,,-44.9,-77.48,,적자지속,,19.13,,,4.0,2026/12(E),28000.0,-67.0,3.0,306,90.06,-15,-4.9,적자지속,적자지속,-6,적자지속,741,56.0,472,54.75,-22.0,적자지속,-420.0,138.22,66.85,-0.74,,,,,20260821,,소프트웨어 개발 및 공급업,145.81,시스템 반도체 IP,20220926,1.285
003920,남양유업,kospi,G30,필수소비재,WI400,필수소비재,20260825,243107203950,42750,1582,67581400,-0.23,-3.61,-0.93,-11.95,-16.67,-26.67,71800,42000,-40.46,1.79,5673447,6000000,2000000,2000365,33.34,381124,6.72,5673447,6.72,20260610,9238,56,123,0.61,1523.0,0.26,28.07,0.06,4.45,400.0,425.0,nan,451.75,2025/12,D,9141,-4.06,52,흑자전환,0.57,흑자전환,71,2266.67,10955,51.27,9491,1464,58.44,15.43,20713.95,2.85,120.68,-46.74,0.78,0.9,871.37,3010.71,48.2,0.35,1428.0,1328.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,동·식물성 유지 및 낙농제품 제조업,42.52,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",19780624,0.229
114190,강원에너지,kosdaq,G45,IT,WI610,IT하드웨어,20260825,242944253400,9270,389238,3505881545,8.68,2.32,13.33,-25.84,-39.57,-30.2,18590,6650,-50.13,39.4,26123038,26123038,0,13510856,51.72,294605,1.13,26123038,1.13,20260610,2109,-83,-89,-3.94,-283.0,1.15,-32.76,,-2.61,적자전환,적자지속,적자전환,적자전환,2025/12,D,2123,-5.39,-61,적자전환,-2.87,적자전환,-85,적자지속,1466,-10.56,640,826,-10.22,128.99,164.17,,,,-5.45,-16.31,,적자전환,,7.11,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 전기장비 제조업,,플랜트설비(산업용 보일러),20091120,0.918
365270,큐라클,kosdaq,G35,건강관리,WI410,건강관리,20260825,242840632320,10960,50395,537987335,0.09,0.0,22.05,-23.73,-32.26,156.67,19710,3650,-44.39,200.27,22156992,22071992,0,19575225,88.69,412680,1.86,22156992,1.86,20260610,10,-159,-171,-1590.0,-944.0,242.84,-11.61,,nan,적자지속,적자지속,nan,적자지속,2025/12,B,0,-100.0,-165,적자지속,,적자지속,-181,적자지속,532,-10.29,371,161,-45.05,43.47,253.07,,,,-32.2,-54.03,,적자지속,,6.38,,,,2026/12(E),,,,39,,-136,-348.72,적자지속,nan,-153,적자지속,438,-17.67,191,18.63,,적자지속,,,,,,,,,20260821,,자연과학 및 공학 연구개발업,,혈관질환치료제 등,20210722,1.117
092200,디아이씨,kospi,G25,경기관련소비재,WI300,자동차,20260825,241886899180,6220,491188,3008684545,2.81,-4.45,31.09,-30.27,-40.25,39.15,14630,4100,-57.48,51.71,38888569,38888569,0,23638001,60.78,447324,1.15,38888569,1.15,20260610,7294,131,-63,1.8,-324.0,0.33,-19.2,,-14.45,-66.27,-57.69,-60.7,적자전환,2025/12,D,7573,5.31,186,-14.68,2.46,-18.81,-48,적자전환,7183,0.46,1794,5390,-0.26,300.44,639.14,,,,-0.67,-7.24,,적자전환,,2.51,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자동차 신품 부품 제조업,16.8,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",20071018,0.734
456010,아이씨티케이,kosdaq,G45,IT,WI610,IT하드웨어,20260825,241754174500,16690,122739,1980376525,2.9,-3.3,18.96,-45.81,-4.36,41.8,36350,11100,-54.09,50.36,14502350,14502350,0,9724437,69.41,572385,3.95,14502350,3.95,20260610,42,-93,-56,-221.43,-421.0,57.56,-39.64,,50.0,적자지속,적자지속,적자지속,적자지속,2025/12,D,40,-40.3,-89,적자지속,-222.5,적자지속,-67,적자지속,732,59.83,440,293,946.43,66.63,532.29,,,,-11.22,-15.36,,적자지속,,7.21,,,4.0,2026/12(E),60000.0,-72.18,1.0,232,480.0,58,25.0,흑자전환,흑자전환,63,흑자전환,857,17.08,353,20.48,435.0,흑자전환,38.37,775.77,21.51,-0.61,,,,,20260821,,반도체 제조업,,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",20240517,1.278
005500,삼진제약,kospi,G35,건강관리,WI410,건강관리,20260825,241624800000,18060,35243,636400615,0.11,1.52,1.06,-15.21,-9.47,-5.94,24700,17240,-26.88,4.76,13320000,13320000,0,10644482,79.91,496065,3.72,13320000,3.72,20260610,3063,256,218,8.36,1588.0,0.79,11.37,-0.19,-3.95,-25.0,-62.16,-21.86,-60.82,2025/12,B,3091,0.23,268,-15.19,8.67,-15.41,242,-38.27,4705,10.65,2904,1801,10.15,62.03,2083.85,4.05,44.03,55.2,5.4,8.76,1746.98,-38.15,10.75,0.82,800.0,0.0,4.0,2026/12(E),26000.0,-30.54,1.0,3153,2.01,275,8.72,2.61,0.58,229,-5.37,4628,-1.64,1637,-9.11,1719.0,-1.55,10.51,1790.28,10.09,0.01,800.0,0.0,46.53,5.68,20260821,,의약품 제조업,36.45,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",19880618,0.325
226320,잇츠한불,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260825,241003171850,10960,73302,790659945,5.49,-0.27,19.39,-9.2,-8.44,-14.51,14630,9220,-25.09,18.87,21929315,21929315,0,4111435,18.75,243090,1.11,21929315,1.11,20260610,1598,204,404,12.77,1090.0,1.51,10.06,0.03,17.63,21.43,123.81,3.24,324.75,2025/12,D,1534,7.72,192,7.26,12.52,-0.4,326,9.76,5357,3.82,5063,294,2.8,5.81,3454.09,2.47,18.5,0.22,6.2,4.35,762.44,1.2,12.46,0.53,275.0,10.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 화학제품 제조업,,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",20151228,0.348
089980,상아프론테크,kosdaq,G45,IT,WI610,IT하드웨어,20260825,239995445370,15020,15254,223140670,4.52,4.38,10.28,-37.68,-31.26,-15.85,29250,14820,-48.65,1.35,15989037,15989037,0,8820603,55.17,744640,4.66,15989037,4.66,20260610,2038,68,72,3.34,451.0,1.18,33.3,0.2,19.16,9.09,133.33,-8.52,164.71,2025/12,D,1960,14.09,67,13.56,3.42,-0.29,68,9.68,3801,4.94,2033,1767,9.62,86.93,2498.34,1.29,47.03,-8.82,1.82,3.34,422.51,9.61,41.75,1.36,200.0,0.0,4.0,2026/12(E),30000.0,-49.93,1.0,2306,17.65,110,4.77,64.18,39.47,76,11.76,3981,4.74,1960,10.92,475.0,12.56,31.62,669.2,22.44,0.11,200.0,0.0,42.08,-10.53,20260821,,플라스틱제품 제조업,44.88,"LCD부품,사무기기부품,PCB부품,2차전지부품",20110721,1.003
100120,뷰웍스,kosdaq,G35,건강관리,WI410,건강관리,20260825,239985244250,27000,16127,422931350,1.89,-3.74,18.42,-7.38,1.89,31.07,32950,18070,-18.06,49.42,8971411,8971411,0,5756149,64.16,2720692,30.33,8971411,30.33,20260610,2432,281,282,11.55,3062.0,0.99,8.82,0.03,6.99,319.05,342.86,291.71,339.41,2025/12,D,2393,7.36,214,-4.04,8.94,-10.6,209,-0.95,3519,8.98,2487,1032,19.86,41.51,5119.55,3.52,30.9,8.65,6.2,9.03,2250.91,5.73,11.04,0.89,690.0,15.0,4.0,2026/12(E),37667.0,-28.32,3.0,2550,6.56,338,13.25,57.94,48.21,319,52.63,3808,8.21,1104,6.98,3562.0,58.24,7.58,3753.78,7.19,0.02,783.0,13.48,22.97,-25.66,20260821,,의료용 기기 제조업,400.47,X-Ray Detector,20090410,0.933
237880,클리오,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260825,239806854310,13320,174976,2283405385,3.98,-1.33,33.87,10.54,-0.75,-10.42,16890,10060,-21.14,32.41,18071353,18071353,0,6328905,35.02,443655,2.46,18071353,2.46,20260610,3248,210,172,6.47,975.0,0.74,13.66,0.09,-4.86,427.27,148.15,452.99,149.01,2025/12,D,3289,-6.4,164,-33.33,4.99,-28.71,132,-51.47,2993,1.32,2409,584,-5.04,24.24,2712.71,1.92,34.23,28.78,4.45,5.68,750.72,-51.3,13.84,0.74,250.0,-37.5,4.0,2026/12(E),14500.0,-8.14,2.0,3299,0.3,221,6.7,34.76,34.27,210,59.09,3190,6.58,650,11.3,1151.0,53.26,11.57,1188.79,11.2,0.02,250.0,0.0,21.51,-37.16,20260821,,기타 화학제품 제조업,44.88,"색조화장품, 기초화장품",20161109,0.536
389260,대명에너지,kosdaq,G10,에너지,WI100,에너지,20260825,238824612250,13380,127066,1624666965,4.94,-3.53,-15.58,-23.89,-32.08,-40.53,30950,12600,-56.77,6.19,17916325,17916325,0,5054545,28.21,171074,0.95,17916325,0.95,20260609,1427,290,106,20.32,588.0,1.67,22.76,-0.5,60.42,214.04,-42.86,95.76,-45.64,2025/12,D,1310,93.22,168,73.2,12.82,-10.41,141,80.77,3818,3.22,1647,2171,-9.99,131.86,9090.16,,,,3.76,9.64,732.66,72.65,17.73,1.52,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,건물 건설업,23.04,신재생에너지 발전 공사 및 용역,20220516,0.872
404990,신한서부티엔디리츠,kospi,G99,리츠,WI999,리츠,20260825,238807957500,3945,110191,424876823,3.0,-3.78,3.41,3.27,-6.96,13.36,4870,3270,-18.99,20.64,61627860,61232584,0,,,471572,0.77,61627860,0.77,20260610,310,228,55,73.55,8.0,7.7,493.12,,nan,nan,nan,nan,nan,2025/12,D,321,19.33,237,50.0,73.83,25.69,59,흑자전환,10902,-0.89,3527,7376,-2.08,209.15,327.98,3.7,133.23,,0.54,0.78,117.61,흑자전환,37.88,0.97,133.0,-49.43,,2026/06(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,부동산 임대 및 공급업,10.45,부동산투자,20211210,0.072
030210,다올투자증권,kospi,G40,금융,WI510,증권,20260825,238771535520,3930,52805,202932580,2.75,3.01,14.91,-0.13,-16.2,11.49,5370,3275,-26.82,20.0,60911106,60911106,8955221,44128560,72.45,2873588,4.72,60911106,4.72,20260610,2985,337,438,11.29,580.0,0.8,6.78,,318.37,적자지속,흑자전환,적자지속,흑자전환,2025/12,D,2985,70.38,337,흑자전환,11.29,흑자전환,439,흑자전환,104567,8.89,8071,96496,9.32,1195.62,57.51,6.84,33.3,,0.44,6.64,580.3,흑자전환,6.04,0.39,240.0,60.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,금융 지원 서비스업,12.33,"금융업, 서비스, 부동산",19961119,0.739
